Id,MSSubClass,MSZoning,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,SalePrice
1244,4,3,1062,5,8,2,102,57,0,3,2,3,2,627,711,742,173,848,1,3,4,1,94,3,431,465000
1245,3,3,823,4,7,3,54,1,62,1,2,2,1,302,529,206,298,411,0,2,4,2,48,2,105,230000
1246,3,3,728,3,5,3,71,42,117,1,1,2,1,302,471,127,168,495,2,1,4,1,64,2,168,178000
1247,7,2,651,4,6,2,97,57,62,2,2,2,1,302,273,247,289,488,1,2,3,0,82,2,254,186500
1248,3,3,516,2,5,2,70,31,51,1,1,1,1,267,170,338,173,229,0,1,3,0,56,3,216,169900
1249,3,1,385,1,5,2,24,1,62,1,0,2,1,221,71,478,70,170,0,1,5,1,31,2,75,129500
1250,4,3,241,2,4,3,22,1,62,1,1,1,1,60,114,162,173,149,0,1,3,0,31,1,53,119000
1251,4,3,871,2,6,2,73,24,62,2,1,1,1,532,558,610,173,633,1,3,5,2,60,2,309,244000
1252,6,3,530,5,6,2,96,42,104,2,2,2,1,302,337,352,173,408,1,2,3,1,85,2,246,171750
1253,4,3,239,2,4,2,73,24,62,1,1,1,1,132,89,323,173,174,0,1,2,0,60,1,37,130000
1254,7,3,964,4,6,3,78,42,62,2,1,1,1,564,637,573,284,766,1,2,6,2,52,2,371,294000
1255,7,3,494,1,6,2,96,43,96,2,2,2,1,302,283,313,229,462,1,2,4,1,85,2,129,165400
1256,4,1,298,1,5,2,21,1,62,1,0,1,0,383,242,231,37,137,0,1,3,1,55,1,89,127500
1257,4,3,971,5,7,2,100,54,273,2,2,2,1,566,641,678,173,771,1,2,4,1,93,2,380,301500
1258,0,3,322,1,4,3,7,1,62,1,2,0,1,302,89,88,173,99,0,1,1,0,0,0,12,99900
1259,3,3,662,3,6,2,97,50,78,2,2,2,1,469,357,458,173,514,1,2,2,0,82,2,105,190000
1260,4,3,631,2,5,3,63,26,62,1,1,2,1,228,445,199,173,262,0,1,3,0,57,2,161,151000
1261,7,3,604,3,5,2,86,46,62,1,2,2,1,302,371,133,238,468,1,1,4,1,74,2,176,181000
1262,4,3,385,2,4,2,36,5,62,1,1,1,1,161,247,418,173,192,0,1,2,0,10,1,23,128900
1263,4,3,720,4,3,2,52,44,62,1,1,1,1,302,560,294,124,550,0,1,5,2,38,1,97,161500
1264,3,3,599,1,5,2,57,1,62,1,2,1,1,302,310,253,167,580,0,1,5,1,35,2,143,180500
1265,6,1,322,2,5,2,92,46,62,2,2,2,1,160,337,369,173,426,1,2,2,0,78,2,235,181000
1266,2,2,614,4,6,2,86,46,130,2,2,2,1,189,211,416,119,290,1,2,3,0,74,2,199,183900
1267,1,1,738,1,6,1,11,1,62,0,1,1,1,302,84,192,49,133,0,1,6,1,53,1,32,122000
1268,4,3,1035,4,8,2,110,59,62,3,2,3,1,302,689,722,173,826,1,3,7,1,95,3,375,378500
1269,4,3,1037,4,7,4,65,52,306,1,1,1,1,608,349,724,401,828,2,2,7,2,72,3,417,381000
1270,4,3,349,2,4,2,48,8,84,1,1,1,1,143,393,323,113,564,0,1,4,0,25,1,72,144000
1271,0,3,902,4,6,2,58,23,62,2,2,2,1,471,585,632,338,564,0,2,1,1,42,2,329,260000
1272,4,3,626,3,5,3,73,24,62,1,1,1,1,302,469,517,173,487,1,2,4,1,60,2,146,185750
1273,4,3,291,1,4,2,55,18,29,1,1,1,1,273,236,161,173,84,0,1,2,0,46,1,37,137000
1274,3,3,571,1,5,3,56,57,175,1,1,1,1,513,340,380,173,439,0,3,2,1,62,1,82,177000
1275,4,3,303,4,4,2,11,42,62,1,2,1,1,302,143,170,100,285,1,1,5,1,54,2,217,139000
1276,2,3,292,2,4,2,38,1,30,1,1,1,1,130,264,240,93,348,1,1,7,0,23,2,105,137000
1277,7,3,474,3,5,2,44,7,62,1,1,1,2,276,186,150,150,364,0,1,3,1,51,2,139,162000
1278,3,3,700,3,5,2,47,31,155,1,1,2,1,330,292,484,173,524,0,1,4,1,18,2,94,197900
1279,7,3,848,4,7,2,95,53,0,2,2,2,1,499,559,331,307,649,1,2,4,1,80,2,249,237000
1280,4,0,456,0,3,1,13,1,62,1,1,1,1,302,67,84,2,102,0,1,3,0,34,2,87,68400
1281,4,3,809,4,6,2,95,53,171,2,2,2,1,403,569,560,173,430,1,2,3,0,80,2,108,227000
1282,4,3,596,4,6,2,94,45,82,1,1,2,1,358,366,283,173,345,1,1,3,1,75,2,171,180000
1283,4,3,284,4,4,3,74,58,62,1,1,2,1,223,158,97,173,120,1,2,2,0,61,2,171,150500
1284,2,3,257,2,5,2,26,2,62,1,1,1,1,302,157,220,161,580,1,1,5,0,0,0,12,139000
1285,4,3,514,1,5,3,57,45,62,1,2,1,1,302,384,612,199,397,1,2,7,1,57,1,46,169000
1286,4,1,124,1,5,2,53,1,62,1,1,1,1,302,135,109,79,323,0,1,3,1,63,1,21,132500
1287,4,3,416,3,5,2,49,17,37,1,1,1,1,214,164,421,173,233,0,1,3,2,28,2,87,143000
1288,4,3,663,4,4,2,67,29,139,1,1,1,1,369,519,452,173,496,1,1,4,0,49,2,220,190000
1289,6,3,939,4,7,2,87,38,62,2,2,2,1,553,627,662,173,751,1,3,2,1,77,2,337,278000
1290,7,3,946,5,7,2,102,57,261,2,2,2,1,302,623,320,287,756,1,3,5,1,94,3,358,281000
1291,3,3,600,2,4,3,67,29,122,1,2,1,1,362,563,180,173,240,0,1,3,1,49,2,171,180500
1292,2,1,68,0,4,3,44,7,233,1,1,1,1,111,25,29,76,199,1,1,3,0,51,1,30,119500
1293,3,1,164,1,4,1,108,18,62,1,1,1,1,302,172,135,26,81,1,1,7,0,54,1,133,107500
1294,7,3,559,3,6,2,70,31,62,1,2,2,1,287,281,314,174,294,1,1,5,1,56,2,87,162900
1295,4,3,193,1,4,3,32,45,62,1,1,1,1,47,89,88,173,99,0,1,2,0,38,2,107,115000
1296,4,3,393,2,4,2,73,24,80,1,1,1,1,550,232,271,173,274,0,1,2,0,60,1,37,138500
1297,4,3,431,2,4,2,49,17,138,1,1,1,1,253,153,331,173,102,1,1,3,0,28,2,135,155000
1298,1,1,351,1,5,2,97,57,64,1,2,2,1,237,171,263,173,263,1,1,2,0,82,2,135,140000
1299,7,3,463,1,8,2,110,58,74,3,2,3,1,277,260,288,148,353,1,3,7,2,96,2,121,160000
1300,4,3,456,2,4,3,56,54,62,1,1,1,1,246,219,167,173,317,0,2,3,0,62,1,64,154000
1301,7,3,534,3,6,2,86,46,249,2,2,2,1,481,214,448,228,639,1,2,6,1,74,2,151,225000
1302,3,3,456,4,5,3,68,1,62,1,1,1,1,237,342,384,180,650,0,2,4,2,58,1,165,177500
1303,7,3,738,5,7,2,100,54,271,2,2,2,1,474,514,672,366,596,1,2,5,1,93,3,367,290000
1304,4,3,830,4,6,2,97,50,210,2,2,2,1,302,570,582,173,577,1,2,4,0,82,3,405,232000
1305,2,1,240,1,6,2,85,43,69,2,2,2,1,302,120,282,74,175,1,2,4,0,79,2,164,130000
1306,4,3,1003,5,8,2,102,56,238,2,2,3,1,588,663,698,173,745,1,3,3,2,94,2,383,325000
1307,6,3,724,5,6,2,97,57,162,2,2,2,1,302,453,496,173,418,1,2,3,1,82,2,197,202500
1308,4,3,297,4,4,2,100,47,62,1,2,2,2,142,139,212,173,221,0,1,2,0,77,2,94,138000
1309,4,1,466,1,4,3,38,50,62,1,1,1,1,359,285,430,173,277,0,2,3,0,23,2,87,147000
1310,4,3,578,2,5,2,80,36,120,1,1,2,1,414,354,433,173,347,1,2,3,0,66,2,194,179200
1311,4,3,1011,4,6,3,56,53,62,2,2,2,1,592,668,706,173,632,1,3,4,2,62,2,414,335000
1312,4,3,754,4,6,2,97,56,76,2,2,2,1,434,456,497,173,567,1,2,3,0,82,2,274,203000
1313,7,3,973,5,7,2,94,45,198,2,2,3,1,567,546,615,372,772,1,2,6,1,75,2,303,302000
1314,7,3,1008,5,8,2,86,46,289,2,2,2,1,302,666,415,383,802,1,2,7,1,74,3,281,333168
1315,4,3,148,1,3,2,41,3,62,1,1,1,1,141,168,152,173,100,0,1,2,1,10,1,21,119000
1316,7,3,650,2,5,2,63,26,62,1,1,0,1,389,317,272,175,578,1,1,6,2,57,2,127,206900
1317,4,3,966,4,7,2,110,58,189,2,2,3,1,302,638,622,173,709,1,3,5,1,96,3,372,295493
1318,6,2,748,4,6,2,102,56,62,2,2,3,2,302,468,539,173,377,1,2,2,1,94,2,273,208900
1319,4,3,933,4,7,2,99,53,226,2,2,2,1,302,576,656,173,742,1,2,4,1,90,3,354,275000
1320,4,3,110,1,3,2,41,3,112,1,2,1,1,65,89,152,173,100,0,1,2,0,30,1,20,111000
1321,4,3,393,2,5,1,52,12,62,1,1,1,1,258,325,390,173,448,0,1,3,2,38,2,138,156500
1322,4,3,12,1,2,2,10,1,62,1,1,0,0,302,40,37,173,12,0,1,1,0,37,1,1,72500
1323,7,3,664,5,6,2,91,33,62,2,2,2,1,317,374,453,159,515,1,2,5,1,81,2,253,190000
1324,0,3,499,1,3,3,28,1,62,0,1,1,1,38,14,125,173,24,0,0,2,0,0,0,12,82500
1325,4,3,378,4,7,2,102,56,46,2,2,3,1,302,184,443,173,399,1,2,4,1,89,3,350,147000
1326,0,1,4,0,3,1,7,1,62,1,0,1,0,302,102,45,173,11,0,1,2,0,0,0,12,55000
1327,0,1,18,1,2,2,21,57,62,1,0,1,1,322,9,310,173,15,0,2,3,0,0,0,12,79000
1328,4,3,164,2,4,4,29,58,62,2,1,1,1,197,87,83,173,131,0,2,2,1,72,1,30,130500
1329,4,1,554,1,5,3,13,1,62,2,0,2,1,442,577,454,350,715,1,1,5,2,3,2,143,256000
1330,7,3,204,3,6,2,92,48,62,1,2,2,1,302,236,236,283,339,1,1,5,1,78,2,146,176500
1331,4,3,610,4,7,2,102,57,202,2,2,2,2,302,505,551,173,519,1,2,4,1,94,3,285,227000
1332,3,3,252,4,4,2,70,31,62,1,1,1,1,373,118,90,173,147,0,1,3,0,56,2,127,132500
1333,4,3,67,1,3,2,6,8,62,1,1,1,1,326,87,83,173,131,0,1,0,1,25,1,37,100000
1334,4,1,241,0,4,2,6,47,62,1,1,1,1,302,282,52,57,282,0,2,3,0,32,1,39,125500
1335,2,1,196,0,4,2,33,16,192,1,1,1,1,467,75,91,84,138,0,1,4,0,44,2,113,125000
1336,4,3,506,3,5,2,74,28,87,1,1,2,1,270,297,326,173,392,1,1,3,1,61,2,202,167900
1337,2,3,277,3,4,2,40,15,28,1,1,1,1,302,416,488,173,462,1,1,5,0,27,2,199,135000
1338,0,1,2,1,3,1,16,1,62,1,1,1,1,302,2,3,173,4,0,0,1,0,0,0,12,52500
1339,7,3,710,4,6,2,95,53,62,2,2,2,1,498,352,523,266,557,1,2,5,0,80,2,155,200000
1340,4,3,223,4,4,3,44,7,62,1,1,1,1,101,89,88,173,99,0,1,2,0,51,1,37,128500
1341,4,3,173,2,3,2,26,2,62,1,1,1,1,302,76,115,173,136,0,1,2,0,52,2,94,123000
1342,4,3,440,2,5,2,96,43,62,1,2,2,1,346,238,264,173,333,0,2,3,0,79,2,127,155000
1343,7,3,863,4,7,2,95,53,157,2,2,2,1,302,630,565,258,645,1,2,4,1,80,2,287,228500
1344,4,3,572,4,5,2,35,1,62,1,0,1,1,302,299,381,180,440,0,1,6,1,45,2,163,177000
1345,7,3,432,4,6,2,102,57,62,2,2,2,1,302,349,357,168,373,1,2,5,1,94,2,113,155835
1346,0,1,124,1,3,1,13,1,62,1,2,1,1,162,48,140,173,115,0,0,2,0,76,1,32,108500
1347,4,3,908,3,6,3,73,42,62,1,1,1,1,540,596,638,173,725,1,1,6,1,60,2,274,262500
1348,4,3,948,4,7,2,102,56,243,2,2,3,1,556,626,479,173,537,1,2,4,1,94,3,378,283463
1349,4,3,772,2,6,2,92,48,62,2,2,2,1,464,593,601,173,650,1,2,2,1,78,2,256,215000
1350,3,1,168,1,7,2,17,49,62,1,0,1,0,70,107,102,198,467,1,1,5,0,0,0,12,122000
1351,2,3,711,2,4,2,63,26,160,1,1,1,1,389,347,508,246,558,1,1,7,0,57,2,370,200000
1352,7,3,527,2,5,2,50,20,119,1,1,1,1,221,76,94,265,337,0,1,5,1,29,2,151,171000
1353,4,1,124,1,5,4,27,38,62,2,0,1,1,302,67,354,83,143,0,1,1,0,74,2,117,134900
1354,4,3,1050,5,7,2,105,51,315,2,2,2,1,475,702,735,404,837,1,2,6,1,86,3,401,410000
1355,7,3,840,4,6,2,87,38,62,2,2,2,1,361,452,585,305,664,1,2,4,1,77,3,368,235000
1356,3,3,523,3,6,2,73,33,85,1,1,1,1,302,305,436,152,348,2,2,5,1,60,2,203,170000
1357,4,3,108,2,4,2,62,22,11,1,1,1,1,246,89,133,173,69,0,1,2,0,50,1,30,110000
1358,4,3,397,2,4,2,26,58,62,1,1,1,1,218,180,211,173,272,0,1,3,1,43,2,247,149900
1359,2,2,552,4,5,2,87,38,156,2,2,2,1,327,273,383,234,430,1,2,2,0,77,2,113,177500
1360,4,3,987,5,8,2,85,50,193,2,2,3,1,579,651,690,173,786,1,3,5,1,79,3,390,315000
1361,3,3,363,1,4,2,45,48,62,1,0,1,0,302,332,212,221,501,2,1,5,0,78,2,275,189000
1362,4,3,903,4,6,2,97,50,140,2,2,3,1,575,582,631,173,716,1,2,4,1,82,2,227,260000
1363,4,3,74,2,3,1,13,56,62,1,0,1,0,302,119,47,22,67,1,1,4,1,3,1,31,104900
1364,7,3,437,3,5,2,102,56,62,1,2,2,1,302,129,123,138,323,1,2,3,1,89,2,133,156932
1365,2,2,381,4,6,2,97,50,62,2,2,2,1,302,83,76,84,319,1,2,1,0,82,2,94,144152
1366,7,2,456,4,6,2,87,38,62,2,2,2,1,331,318,538,256,560,1,2,4,0,77,2,270,216000
1367,7,3,673,4,6,2,86,46,45,2,2,2,1,310,419,163,230,451,1,2,4,0,74,2,179,193000
1368,2,1,160,0,4,2,74,28,62,1,2,1,1,86,95,87,44,155,1,1,3,1,61,1,46,127000
1369,6,1,327,4,5,2,96,43,38,2,2,2,1,153,194,185,173,257,0,2,1,0,85,2,90,144000
1370,4,3,831,4,7,2,96,42,197,2,2,2,1,404,436,629,173,584,1,2,5,1,85,2,176,232000
1371,4,3,123,1,3,2,13,1,62,0,2,1,1,229,190,173,66,70,0,1,3,0,18,1,23,105000
1372,3,3,385,2,5,2,32,51,62,1,1,1,1,395,452,476,173,563,0,2,5,1,37,1,132,165500
1373,7,3,631,4,6,2,92,48,62,1,2,2,1,443,608,509,351,777,1,2,5,1,78,2,267,274300
1374,4,3,1061,5,8,2,99,53,321,3,2,3,1,628,712,743,173,849,1,3,5,2,90,3,432,466500
1375,7,2,693,4,6,2,97,50,62,2,2,2,1,302,355,485,326,547,1,2,6,1,82,3,166,250000
1376,4,3,855,4,7,2,103,56,76,2,2,2,1,302,545,596,173,582,1,2,4,1,89,3,305,239000
1377,0,3,141,1,5,2,3,1,62,1,0,2,1,98,109,181,173,42,0,1,1,0,41,1,8,91000
1378,4,3,139,1,4,2,16,19,62,1,1,1,1,51,63,73,55,414,1,1,3,0,61,2,180,117000
1379,2,1,27,0,5,2,40,15,2,1,1,1,0,7,29,33,36,51,0,1,2,0,27,1,30,83000
1380,3,3,505,4,4,2,102,56,62,1,2,2,1,302,266,324,190,368,1,2,4,0,89,2,105,167500
1381,0,3,5,1,2,1,20,1,62,1,0,1,0,0,89,88,173,99,0,1,2,0,1,1,3,58500
1382,4,3,849,2,5,3,33,16,62,1,1,1,1,500,542,590,173,670,1,1,4,2,44,2,289,237500
1383,3,1,241,1,6,3,13,1,62,1,0,0,1,302,64,267,167,335,0,2,5,0,69,2,127,157000
1384,0,3,115,1,4,3,76,56,62,1,0,1,1,302,87,66,173,302,1,2,4,0,89,2,127,112000
1385,4,3,117,1,5,2,53,1,62,1,0,1,1,25,77,84,72,193,0,1,3,0,63,1,21,105000
1386,4,1,199,0,3,3,7,56,62,1,0,1,1,361,102,45,58,232,0,2,4,0,20,1,54,125500
1387,7,3,884,3,6,2,64,27,212,1,1,2,1,490,409,469,327,702,2,2,7,2,55,2,253,250000
1388,4,1,207,1,5,3,42,1,62,1,0,1,1,84,130,74,159,596,1,2,7,1,12,1,55,136000
1389,4,3,1034,3,8,2,102,56,230,3,2,3,1,607,688,721,173,825,1,3,4,2,94,3,388,377500
1390,4,1,124,1,5,2,16,1,62,1,0,1,2,90,71,58,75,185,0,1,3,1,85,2,113,131000
1391,4,3,408,4,6,2,87,38,215,2,2,2,1,570,540,586,173,574,1,2,3,0,77,2,316,235000
1392,2,3,181,2,4,2,47,10,62,1,1,1,1,302,61,454,173,140,1,1,5,0,18,3,324,124000
1393,3,3,174,2,4,2,47,10,62,1,1,1,1,72,89,155,173,151,0,1,3,1,18,1,37,123000
1394,1,1,454,1,5,3,69,38,62,1,0,0,1,302,268,367,154,367,1,1,4,1,85,2,172,163000
1395,6,3,876,3,6,2,102,57,143,2,2,2,1,514,564,621,173,568,1,2,3,1,94,3,268,246578
1396,7,3,778,4,7,2,97,57,274,2,2,2,2,302,497,579,360,757,1,2,6,1,82,3,263,281213
1397,4,3,464,4,4,2,38,1,62,1,1,1,1,325,86,389,173,354,0,1,4,2,50,2,107,160000
1398,3,1,131,1,4,3,13,43,62,1,0,1,1,302,330,372,334,220,0,1,5,0,26,1,111,137500
1399,4,3,241,2,4,1,22,4,62,1,1,1,1,97,329,487,95,576,0,1,4,0,31,1,54,138000
1400,4,3,293,1,5,2,23,45,62,1,0,1,1,137,120,291,61,217,1,2,4,1,41,1,55,137450
1401,4,1,124,1,5,3,54,1,62,1,0,1,1,302,70,77,47,226,0,1,2,1,45,1,29,120000
1402,7,3,674,3,5,2,85,43,62,1,2,1,1,407,420,88,200,618,1,1,5,1,79,2,124,193000
1403,4,3,701,4,6,2,102,57,62,2,2,2,2,302,423,433,173,347,1,2,3,1,94,2,211,193879
1404,4,3,947,4,7,2,103,56,175,2,2,2,1,535,625,567,173,646,1,2,3,0,89,3,359,282922
1405,4,3,154,1,2,1,31,1,62,1,2,1,1,302,65,40,31,168,0,1,3,0,78,3,166,105000
1406,6,1,934,4,7,2,85,50,152,2,2,3,1,549,613,651,173,691,1,2,2,1,79,2,406,275000
1407,3,3,256,4,4,3,44,56,62,1,1,2,1,318,109,130,173,183,0,1,2,0,73,2,75,133000
1408,4,3,116,2,4,2,81,32,62,1,1,1,1,349,179,117,173,103,0,1,2,0,0,0,12,112000
1409,3,1,200,1,3,3,11,1,62,1,1,0,1,302,88,101,59,442,0,1,3,0,50,2,87,125500
1410,7,3,773,3,6,2,88,36,184,1,1,2,1,302,488,362,273,608,1,1,4,1,65,2,314,215000
1411,7,3,824,4,6,2,99,41,62,2,2,2,1,348,459,232,229,653,1,2,3,0,90,2,291,230000
1412,4,3,385,2,5,3,22,50,62,1,1,1,1,131,357,494,105,584,0,1,3,0,31,1,78,140000
1413,2,3,241,2,3,2,10,1,62,1,0,0,0,302,40,97,173,120,1,1,3,0,10,2,90,90000
1414,4,3,895,2,7,2,97,57,236,2,2,2,2,523,513,556,173,631,1,2,4,1,82,2,328,257000
1415,4,3,742,1,5,3,61,38,62,1,0,1,1,302,179,440,213,579,0,2,5,1,20,2,243,207000
1416,6,3,564,3,6,2,103,56,107,2,2,2,1,323,106,377,173,435,1,2,4,1,89,3,180,175900
1417,1,1,177,1,3,2,9,1,62,1,2,1,1,302,296,167,51,503,1,1,7,0,43,2,89,122500
1418,7,3,1016,5,7,2,92,48,295,2,2,2,1,597,630,619,378,809,1,2,4,1,78,3,407,340000
1419,4,3,182,2,4,2,49,17,62,1,1,1,1,73,167,141,173,195,0,1,3,0,29,1,46,124000
1420,4,3,793,4,5,2,63,26,192,2,1,1,1,478,513,556,173,631,1,2,4,1,57,2,183,223000
1421,7,3,676,3,5,2,73,24,275,1,1,1,1,354,361,125,196,302,1,1,4,1,60,2,271,179900
1422,6,3,260,1,5,2,74,28,62,1,1,2,1,101,121,142,173,196,1,1,1,1,61,2,113,127500
1423,6,1,327,4,5,2,96,42,38,2,2,2,1,270,194,185,173,257,0,2,0,0,85,2,90,136500
1424,3,3,929,1,5,3,62,22,62,2,1,2,1,302,504,561,353,741,1,2,5,1,50,2,133,274970
1425,4,3,350,2,4,2,48,14,62,1,1,1,1,291,207,303,173,200,0,1,3,1,44,1,171,144000
1426,4,3,329,2,5,2,56,13,50,2,1,1,1,302,547,412,173,332,0,2,4,0,53,2,87,142000
1427,7,3,923,5,6,2,100,54,250,2,2,2,1,445,603,648,349,710,1,2,2,2,93,2,135,271000
1428,4,3,318,2,4,2,30,1,62,1,1,1,1,159,150,85,106,271,0,1,3,1,29,1,37,140000
1429,0,1,241,1,4,3,28,33,14,1,1,1,1,132,123,349,173,121,0,2,1,2,35,1,54,119000
1430,4,3,608,3,5,3,101,35,125,2,1,2,1,367,418,304,173,186,1,2,4,1,71,2,269,182900
1431,7,3,671,3,4,2,97,50,62,2,2,2,2,302,210,250,227,708,1,1,4,1,82,2,207,192140
1432,6,3,280,1,5,2,70,31,62,1,1,2,1,179,187,193,173,245,1,1,2,0,56,2,113,143750
1433,0,3,454,1,3,2,0,56,62,1,0,1,1,302,5,24,173,9,1,1,2,0,14,1,55,64500
1434,7,3,632,3,5,2,87,38,119,1,2,2,1,302,160,432,212,658,1,1,5,1,77,2,167,186500
1435,4,3,465,2,4,2,74,28,62,1,1,1,1,435,293,217,173,283,1,1,2,1,61,2,171,160000
1436,4,3,393,2,5,4,50,50,109,2,1,1,1,302,324,368,173,424,0,2,4,1,29,2,146,174000
1437,4,3,422,2,3,2,26,2,62,1,2,1,1,136,89,88,173,99,0,1,2,0,52,2,87,120500
1438,4,3,1043,5,7,2,110,58,310,3,2,3,1,615,698,732,173,832,1,3,4,1,96,3,412,394617
1439,4,1,392,1,5,3,52,51,62,1,1,1,1,100,157,362,173,231,0,1,3,0,38,2,92,149700
1440,7,3,696,3,6,2,58,23,153,1,1,1,1,229,432,97,121,545,1,1,3,1,42,2,289,197000
1441,3,3,666,4,5,3,7,54,62,1,0,3,1,302,250,460,199,517,1,1,7,1,84,2,172,191000
1442,6,1,352,4,5,2,85,43,42,2,2,2,1,370,194,185,173,257,0,2,0,1,79,2,90,149300
1443,7,2,979,4,8,2,110,58,230,3,2,3,1,467,621,485,376,779,1,3,7,1,96,3,292,310000
1444,0,3,161,1,5,2,42,1,62,1,0,1,1,302,317,230,173,180,0,0,1,1,12,1,33,121000
1445,4,3,88,4,6,2,85,43,135,2,2,2,1,302,343,415,173,374,1,2,4,0,79,2,238,179600
1446,3,3,393,1,5,2,62,22,62,1,1,1,1,94,318,114,173,167,0,1,3,0,75,1,54,129000
1447,4,3,445,2,4,3,50,20,60,1,1,1,1,276,261,356,173,300,0,1,3,0,29,1,82,157900
1448,7,3,610,4,7,2,105,51,221,2,2,2,1,506,482,391,316,613,1,2,5,1,91,2,331,240000
1449,4,3,163,1,3,3,11,38,62,1,1,0,1,302,77,45,44,96,0,1,3,0,31,1,36,112000
1450,1,1,52,0,4,3,33,16,62,1,1,2,1,46,25,29,173,26,0,3,0,0,0,0,12,92000
1451,2,3,422,2,4,2,78,30,62,1,1,2,1,302,299,100,229,658,1,1,5,0,0,0,12,136000
1452,4,3,956,4,7,2,110,59,267,2,2,2,1,302,569,668,173,589,1,3,4,1,96,3,383,287090
1453,1,1,351,1,4,2,97,50,76,1,2,2,1,237,171,263,173,263,0,1,2,0,82,2,135,145000
1454,4,3,31,2,4,2,102,57,62,1,2,2,1,302,53,127,173,41,0,1,3,0,0,0,12,84500
1455,4,2,456,4,6,2,85,50,62,2,2,2,1,429,389,367,173,264,1,2,3,0,79,2,105,185000
1456,7,3,470,3,5,2,86,38,62,1,2,2,1,302,322,361,189,420,1,1,4,1,74,2,161,175000
1457,4,3,751,3,5,2,64,40,176,1,1,2,1,490,472,522,173,588,1,1,4,2,55,2,247,210000
1458,3,3,818,4,6,4,16,57,62,3,1,1,2,472,563,356,344,732,1,2,6,2,13,1,119,266500
1459,4,3,330,2,4,2,22,51,62,1,1,1,1,170,180,211,173,272,0,2,2,0,31,1,54,142125
1460,4,3,443,1,4,2,55,18,62,2,1,1,1,204,301,216,173,281,0,1,3,0,46,1,53,147500
