Id,MSSubClass,MSZoning,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,SalePrice
1244,4,3,1062,23,8,2,102,57,215,3,5,4,4,627,711,742,173,848,2,3,5,1,94,4,431,465000
1245,3,3,823,17,7,3,54,1,61,1,5,3,3,302,529,206,298,411,0,2,5,2,48,2,105,230000
1246,3,3,728,13,5,3,71,42,116,1,2,3,3,302,471,127,168,495,3,1,5,1,64,2,168,178000
1247,7,2,651,19,6,2,97,57,61,2,5,3,3,302,273,247,289,488,2,2,4,0,82,2,254,186500
1248,3,3,516,11,5,2,70,31,50,1,2,2,3,267,170,338,173,229,0,1,4,0,56,4,216,169900
1249,3,1,385,5,5,2,24,1,61,1,1,3,3,221,71,478,70,170,0,1,7,1,31,2,75,129500
1250,4,3,241,10,4,3,22,1,61,1,2,2,3,60,114,162,173,149,0,1,4,0,31,1,53,119000
1251,4,3,871,10,6,2,73,24,61,2,2,2,3,532,558,610,173,633,2,3,7,2,60,2,309,244000
1252,6,3,530,23,6,2,96,42,103,2,5,3,3,302,337,352,173,408,2,2,4,1,85,2,246,171750
1253,4,3,239,11,4,2,73,24,61,1,2,2,3,132,89,323,173,174,0,1,3,0,60,1,37,130000
1254,7,3,964,20,6,3,78,42,61,2,2,2,3,564,637,573,284,766,2,2,8,2,52,2,371,294000
1255,7,3,494,4,6,2,96,43,95,2,5,3,3,302,283,313,229,462,2,2,5,1,85,2,129,165400
1256,4,1,298,3,5,2,21,1,61,1,1,2,2,383,242,231,37,137,0,1,4,1,55,1,89,127500
1257,4,3,971,24,7,2,100,54,273,2,5,3,3,566,641,678,173,771,2,2,5,1,93,2,380,301500
1258,0,3,322,4,4,3,7,1,61,1,5,1,3,302,89,88,173,99,0,1,2,0,2,0,12,99900
1259,3,3,662,14,6,2,97,50,77,2,5,3,3,469,357,458,173,514,2,2,3,0,82,2,105,190000
1260,4,3,631,10,5,3,63,26,61,1,2,3,3,228,445,199,173,262,0,1,4,0,57,2,161,151000
1261,7,3,604,14,5,2,86,46,61,1,5,3,3,302,371,133,238,468,2,1,5,1,74,2,176,181000
1262,4,3,385,10,4,2,36,5,61,1,2,2,3,161,247,418,173,192,0,1,3,0,10,1,23,128900
1263,4,3,720,18,3,2,52,44,61,1,2,2,3,302,560,294,124,550,0,1,7,2,38,1,97,161500
1264,3,3,599,3,5,2,57,1,61,1,5,2,3,302,310,253,167,580,0,1,7,1,35,2,143,180500
1265,6,1,322,10,5,2,92,46,61,2,5,3,3,160,337,369,173,426,2,2,3,0,78,2,235,181000
1266,2,2,614,19,6,2,86,46,129,2,5,3,3,189,211,416,119,290,2,2,4,0,74,2,199,183900
1267,1,1,738,5,6,1,11,1,61,0,2,2,3,302,84,192,49,133,0,1,8,1,53,1,32,122000
1268,4,3,1035,21,8,2,110,59,61,3,5,4,3,302,689,722,173,826,2,3,10,1,95,4,375,378500
1269,4,3,1037,17,7,4,65,52,306,1,2,2,3,608,349,724,401,828,3,2,11,2,72,4,417,381000
1270,4,3,349,10,4,2,48,8,83,1,2,2,3,143,393,323,113,564,0,1,5,0,25,1,72,144000
1271,0,3,902,18,6,2,58,23,61,2,5,3,3,471,585,632,338,564,1,2,2,1,42,2,329,260000
1272,4,3,626,13,5,3,73,24,61,1,2,2,3,302,469,517,173,487,2,2,5,1,60,2,146,185750
1273,4,3,291,6,4,2,55,18,28,1,2,2,3,273,236,161,173,84,0,1,3,0,46,1,37,137000
1274,3,3,571,4,5,3,56,57,174,1,2,2,3,513,340,380,173,439,0,3,3,1,62,1,82,177000
1275,4,3,303,17,4,2,11,42,61,1,5,2,3,302,143,170,100,285,2,1,7,1,54,2,217,139000
1276,2,3,292,10,4,2,38,1,29,1,2,2,3,130,264,240,93,348,2,1,10,0,23,2,105,137000
1277,7,3,474,13,5,2,44,7,61,1,2,2,4,276,186,150,150,364,0,1,4,1,51,2,139,162000
1278,3,3,700,13,5,2,47,31,154,1,2,3,3,330,292,484,173,524,0,1,5,1,18,2,94,197900
1279,7,3,848,16,7,2,95,53,215,2,5,3,3,499,559,331,307,649,2,2,5,1,80,2,249,237000
1280,4,0,456,1,3,1,13,1,61,1,2,2,3,302,67,84,2,102,0,1,4,0,34,2,87,68400
1281,4,3,809,16,6,2,95,53,170,2,5,3,3,403,569,560,173,430,2,2,4,0,80,2,108,227000
1282,4,3,596,21,6,2,94,45,81,1,2,3,3,358,366,283,173,345,2,1,4,1,75,2,171,180000
1283,4,3,284,16,4,3,74,58,61,1,2,3,3,223,158,97,173,120,2,2,3,0,61,2,171,150500
1284,2,3,257,11,5,2,26,2,61,1,2,2,3,302,157,220,161,580,2,1,7,0,2,0,12,139000
1285,4,3,514,8,5,3,57,45,61,1,5,2,3,302,384,612,199,397,2,2,10,1,57,1,46,169000
1286,4,1,124,3,5,2,53,1,61,1,2,2,3,302,135,109,79,323,0,1,4,1,63,1,21,132500
1287,4,3,416,13,5,2,49,17,36,1,2,2,3,214,164,421,173,233,0,1,4,2,28,2,87,143000
1288,4,3,663,18,4,2,67,29,138,1,2,2,3,369,519,452,173,496,2,1,5,0,49,2,220,190000
1289,6,3,939,22,7,2,87,38,61,2,5,3,3,553,627,662,173,751,2,3,3,1,77,2,337,278000
1290,7,3,946,23,7,2,102,57,261,2,5,3,3,302,623,320,287,756,2,3,7,1,94,4,358,281000
1291,3,3,600,10,4,3,67,29,121,1,5,2,3,362,563,180,173,240,0,1,4,1,49,2,171,180500
1292,2,1,68,2,4,3,44,7,233,1,2,2,3,111,25,29,76,199,2,1,4,0,51,1,30,119500
1293,3,1,164,5,4,1,108,18,61,1,3,2,3,302,172,135,26,81,2,1,11,0,54,1,133,107500
1294,7,3,559,13,6,2,70,31,61,1,5,3,3,287,281,314,174,294,2,1,7,1,56,2,87,162900
1295,4,3,193,4,4,3,32,45,61,1,2,2,3,47,89,88,173,99,0,1,3,0,38,2,107,115000
1296,4,3,393,10,4,2,73,24,79,1,2,2,3,550,232,271,173,274,0,1,3,0,60,1,37,138500
1297,4,3,431,10,4,2,49,17,137,1,2,2,3,253,153,331,173,102,2,1,4,0,28,2,135,155000
1298,1,1,351,4,5,2,97,57,63,1,5,3,3,237,171,263,173,263,2,1,3,0,82,2,135,140000
1299,7,3,463,4,8,2,110,58,73,3,5,4,3,277,260,288,148,353,2,3,9,3,96,2,121,160000
1300,4,3,456,10,4,3,56,54,61,1,2,2,3,246,219,167,173,317,0,2,4,0,62,1,64,154000
1301,7,3,534,14,6,2,86,46,249,2,5,3,3,481,214,448,228,639,2,2,8,1,74,2,151,225000
1302,3,3,456,17,5,3,68,1,61,1,2,2,3,237,342,384,180,650,0,2,5,2,58,1,165,177500
1303,7,3,738,24,7,2,100,54,271,2,5,3,3,474,514,672,366,596,2,2,7,1,93,4,367,290000
1304,4,3,830,19,6,2,97,50,209,2,5,3,3,302,570,582,173,577,2,2,5,0,82,4,405,232000
1305,2,1,240,4,6,2,85,43,68,2,5,3,3,302,120,282,74,175,2,2,5,0,79,2,164,130000
1306,4,3,1003,23,8,2,102,56,238,2,5,4,3,588,663,698,173,745,2,3,4,2,94,2,383,325000
1307,6,3,724,23,6,2,97,57,161,2,5,3,3,302,453,496,173,418,2,2,4,1,82,2,197,202500
1308,4,3,297,16,4,2,100,47,61,1,5,3,4,142,139,212,173,221,0,1,3,0,77,2,94,138000
1309,4,1,466,5,4,3,38,50,61,1,2,2,3,359,285,430,173,277,0,2,4,0,23,2,87,147000
1310,4,3,578,12,5,2,80,36,119,1,2,3,3,414,354,433,173,347,2,2,4,0,66,2,194,179200
1311,4,3,1011,17,6,3,56,53,61,2,5,3,3,592,668,706,173,632,2,3,5,2,62,2,414,335000
1312,4,3,754,16,6,2,97,56,75,2,5,3,3,434,456,497,173,567,2,2,4,0,82,2,274,203000
1313,7,3,973,24,7,2,94,45,197,2,5,4,3,567,546,615,372,772,2,2,8,1,75,2,303,302000
1314,7,3,1008,24,8,2,86,46,289,2,5,3,3,302,666,415,383,802,2,2,10,1,74,4,281,333168
1315,4,3,148,4,3,2,41,3,61,1,2,2,3,141,168,152,173,100,0,1,3,1,10,1,21,119000
1316,7,3,650,10,5,2,63,26,61,1,2,1,3,389,317,272,175,578,2,1,8,2,57,2,127,206900
1317,4,3,966,16,7,2,110,58,188,2,5,4,3,302,638,622,173,709,2,3,7,1,96,4,372,295493
1318,6,2,748,19,6,2,102,56,61,2,5,4,4,302,468,539,173,377,2,2,3,1,94,2,273,208900
1319,4,3,933,16,7,2,99,53,226,2,5,3,3,302,576,656,173,742,2,2,5,1,90,4,354,275000
1320,4,3,110,4,3,2,41,3,111,1,5,2,3,65,89,152,173,100,0,1,3,0,30,1,20,111000
1321,4,3,393,10,5,1,52,12,61,1,2,2,3,258,325,390,173,448,0,1,4,2,38,2,138,156500
1322,4,3,12,3,2,2,10,1,61,1,2,0,1,302,40,37,173,12,0,1,2,0,37,1,1,72500
1323,7,3,664,24,6,2,91,33,61,2,5,3,3,317,374,453,159,515,2,2,7,1,81,2,253,190000
1324,0,3,499,3,3,3,28,1,61,0,2,2,3,38,14,125,173,24,0,0,3,0,2,0,12,82500
1325,4,3,378,19,7,2,102,56,45,2,5,4,3,302,184,443,173,399,2,2,5,1,89,4,350,147000
1326,0,1,4,1,3,1,7,1,61,1,1,2,2,302,102,45,173,11,0,1,3,0,2,0,12,55000
1327,0,1,18,4,2,2,21,57,61,1,1,2,3,322,9,310,173,15,0,2,4,0,2,0,12,79000
1328,4,3,164,11,4,4,29,58,61,2,2,2,3,197,87,83,173,131,0,2,3,1,72,1,30,130500
1329,4,1,554,5,5,3,13,1,61,2,1,3,3,442,577,454,350,715,2,1,7,2,3,2,143,256000
1330,7,3,204,14,6,2,92,48,61,1,5,3,3,302,236,236,283,339,2,1,7,1,78,2,146,176500
1331,4,3,610,19,7,2,102,57,201,2,5,3,4,302,505,551,173,519,2,2,5,1,94,4,285,227000
1332,3,3,252,16,4,2,70,31,61,1,2,2,3,373,118,90,173,147,0,1,4,0,56,2,127,132500
1333,4,3,67,4,3,2,6,8,61,1,2,2,3,326,87,83,173,131,0,1,1,1,25,1,37,100000
1334,4,1,241,1,4,2,6,47,61,1,2,2,3,302,282,52,57,282,0,2,4,0,32,1,39,125500
1335,2,1,196,2,4,2,33,16,191,1,2,2,3,467,75,91,84,138,0,1,5,0,44,2,113,125000
1336,4,3,506,13,5,2,74,28,86,1,2,3,3,270,297,326,173,392,2,1,4,1,61,2,202,167900
1337,2,3,277,13,4,2,40,15,27,1,2,2,3,302,416,488,173,462,2,1,7,0,27,2,199,135000
1338,0,1,2,5,3,1,16,1,61,1,2,2,3,302,2,3,173,4,0,0,2,0,2,0,12,52500
1339,7,3,710,16,6,2,95,53,61,2,5,3,3,498,352,523,266,557,2,2,7,0,80,2,155,200000
1340,4,3,223,16,4,3,44,7,61,1,2,2,3,101,89,88,173,99,0,1,3,0,51,1,37,128500
1341,4,3,173,10,3,2,26,2,61,1,2,2,3,302,76,115,173,136,0,1,3,0,52,3,94,123000
1342,4,3,440,12,5,2,96,43,61,1,5,3,3,346,238,264,173,333,0,2,4,0,79,2,127,155000
1343,7,3,863,16,7,2,95,53,156,2,5,3,3,302,630,565,258,645,2,2,5,1,80,2,287,228500
1344,4,3,572,17,5,2,35,1,61,1,1,2,3,302,299,381,180,440,0,1,8,1,45,2,163,177000
1345,7,3,432,16,6,2,102,57,61,2,5,3,3,302,349,357,168,373,2,2,7,1,94,2,113,155835
1346,0,1,124,5,3,1,13,1,61,1,5,2,3,162,48,140,173,115,0,0,3,0,76,1,32,108500
1347,4,3,908,13,6,3,73,42,61,1,2,2,3,540,596,638,173,725,2,1,8,1,60,2,274,262500
1348,4,3,948,21,7,2,102,56,243,2,5,4,3,556,626,479,173,537,2,2,5,1,94,4,378,283463
1349,4,3,772,12,6,2,92,48,61,2,5,3,3,464,593,601,173,650,2,2,3,1,78,2,256,215000
1350,3,1,168,5,7,2,17,49,61,1,1,2,2,70,107,102,198,467,2,1,7,0,2,0,12,122000
1351,2,3,711,10,4,2,63,26,159,1,2,2,3,389,347,508,246,558,2,1,9,0,57,3,370,200000
1352,7,3,527,10,5,2,50,20,118,1,2,2,3,221,76,94,265,337,0,1,7,1,29,2,151,171000
1353,4,1,124,3,5,4,27,38,61,2,1,2,3,302,67,354,83,143,0,1,2,0,74,2,117,134900
1354,4,3,1050,24,7,2,105,51,315,2,5,3,3,475,702,735,404,837,2,2,8,1,86,4,401,410000
1355,7,3,840,16,6,2,87,38,61,2,5,3,3,361,452,585,305,664,2,2,5,1,77,4,368,235000
1356,3,3,523,13,6,2,73,33,84,1,2,2,3,302,305,436,152,348,3,2,7,1,60,2,203,170000
1357,4,3,108,10,4,2,62,22,10,1,2,2,3,246,89,133,173,69,0,1,3,0,50,1,30,110000
1358,4,3,397,10,4,2,26,58,61,1,2,2,3,218,180,211,173,272,0,1,4,1,43,2,247,149900
1359,2,2,552,19,5,2,87,38,155,2,5,3,3,327,273,383,234,430,2,2,3,0,77,2,113,177500
1360,4,3,987,23,8,2,85,50,192,2,5,4,3,579,651,690,173,786,2,3,7,1,79,4,390,315000
1361,3,3,363,8,4,2,45,48,61,1,1,2,2,302,332,212,221,501,3,1,7,0,78,2,275,189000
1362,4,3,903,22,6,2,97,50,139,2,5,4,3,575,582,631,173,716,2,2,5,1,82,2,227,260000
1363,4,3,74,10,3,1,13,56,61,1,1,2,2,302,119,47,22,67,2,1,5,1,3,1,31,104900
1364,7,3,437,14,5,2,102,56,61,1,5,3,3,302,129,123,138,323,2,2,4,1,89,2,133,156932
1365,2,2,381,19,6,2,97,50,61,2,5,3,3,302,83,76,84,319,2,2,2,0,82,2,94,144152
1366,7,2,456,19,6,2,87,38,61,2,5,3,3,331,318,538,256,560,2,2,5,0,77,2,270,216000
1367,7,3,673,16,6,2,86,46,44,2,5,3,3,310,419,163,230,451,2,2,5,0,74,2,179,193000
1368,2,1,160,0,4,2,74,28,61,1,5,2,3,86,95,87,44,155,2,1,4,1,61,1,46,127000
1369,6,1,327,16,5,2,96,43,37,2,5,3,3,153,194,185,173,257,0,2,2,0,85,2,90,144000
1370,4,3,831,16,7,2,96,42,196,2,5,3,3,404,436,629,173,584,2,2,7,1,85,2,176,232000
1371,4,3,123,5,3,2,13,1,61,0,5,2,3,229,190,173,66,70,0,1,4,0,18,1,23,105000
1372,3,3,385,10,5,2,32,51,61,1,2,2,3,395,452,476,173,563,0,2,7,1,37,1,132,165500
1373,7,3,631,16,6,2,92,48,61,1,5,3,3,443,608,509,351,777,2,2,7,1,78,2,267,274300
1374,4,3,1061,24,8,2,99,53,321,3,5,4,3,628,712,743,173,849,2,3,7,2,90,4,432,466500
1375,7,2,693,19,6,2,97,50,61,2,5,3,3,302,355,485,326,547,2,2,8,1,82,4,166,250000
1376,4,3,855,21,7,2,103,56,75,2,5,3,3,302,545,596,173,582,2,2,5,1,89,4,305,239000
1377,0,3,141,8,5,2,3,1,61,1,1,3,3,98,109,181,173,42,0,1,2,0,41,1,8,91000
1378,4,3,139,4,4,2,16,19,61,1,2,2,3,51,63,73,55,414,2,1,4,0,61,2,180,117000
1379,2,1,27,2,5,2,40,15,1,1,2,2,2,7,29,33,36,51,0,1,3,0,27,1,30,83000
1380,3,3,505,21,4,2,102,56,61,1,5,3,3,302,266,324,190,368,2,2,5,0,89,2,105,167500
1381,0,3,5,4,2,1,20,1,61,1,1,2,2,0,89,88,173,99,0,1,3,0,0,1,3,58500
1382,4,3,849,10,5,3,33,16,61,1,2,2,3,500,542,590,173,670,2,1,5,2,44,2,289,237500
1383,3,1,241,5,6,3,13,1,61,1,1,1,3,302,64,267,167,335,0,2,7,0,69,2,127,157000
1384,0,3,115,6,4,3,76,56,61,1,1,2,3,302,87,66,173,302,2,2,5,0,89,2,127,112000
1385,4,3,117,4,5,2,53,1,61,1,1,2,3,25,77,84,72,193,0,1,4,0,63,1,21,105000
1386,4,1,199,1,3,3,7,56,61,1,1,2,3,361,102,45,58,232,0,2,5,0,20,1,54,125500
1387,7,3,884,13,6,2,64,27,211,1,2,3,3,490,409,469,327,702,3,2,9,2,55,2,253,250000
1388,4,1,207,5,5,3,42,1,61,1,1,2,3,84,130,74,159,596,2,2,10,1,12,1,55,136000
1389,4,3,1034,14,8,2,102,56,230,3,5,4,3,607,688,721,173,825,2,3,5,2,94,4,388,377500
1390,4,1,124,3,5,2,16,1,61,1,1,2,4,90,71,58,75,185,0,1,4,1,85,2,113,131000
1391,4,3,408,16,6,2,87,38,214,2,5,3,3,570,540,586,173,574,2,2,4,0,77,2,316,235000
1392,2,3,181,10,4,2,47,10,61,1,2,2,3,302,61,454,173,140,2,1,7,0,18,4,324,124000
1393,3,3,174,10,4,2,47,10,61,1,2,2,3,72,89,155,173,151,0,1,4,1,18,1,37,123000
1394,1,1,454,5,5,3,69,38,61,1,1,1,3,302,268,367,154,367,2,1,5,1,85,2,172,163000
1395,6,3,876,15,6,2,102,57,142,2,5,3,3,514,564,621,173,568,2,2,4,1,94,4,268,246578
1396,7,3,778,21,7,2,97,57,274,2,5,3,4,302,497,579,360,757,2,2,8,1,82,4,263,281213
1397,4,3,464,21,4,2,38,1,61,1,2,2,3,325,86,389,173,354,0,1,5,2,50,2,107,160000
1398,3,1,131,3,4,3,13,43,61,1,1,2,3,302,330,372,334,220,0,1,7,0,26,1,111,137500
1399,4,3,241,10,4,1,22,4,61,1,2,2,3,97,329,487,95,576,0,1,5,0,31,1,54,138000
1400,4,3,293,8,5,2,23,45,61,1,1,2,3,137,120,291,61,217,2,2,5,1,41,1,55,137450
1401,4,1,124,3,5,3,54,1,61,1,1,2,3,302,70,77,47,226,0,1,3,1,45,1,29,120000
1402,7,3,674,14,5,2,85,43,61,1,5,2,3,407,420,88,200,618,2,1,7,1,79,2,124,193000
1403,4,3,701,16,6,2,102,57,61,2,5,3,4,302,423,433,173,347,2,2,4,1,94,2,211,193879
1404,4,3,947,19,7,2,103,56,174,2,5,3,3,535,625,567,173,646,2,2,4,0,89,4,359,282922
1405,4,3,154,5,2,1,31,1,61,1,5,2,3,302,65,40,31,168,0,1,4,0,78,4,166,105000
1406,6,1,934,17,7,2,85,50,151,2,5,4,3,549,613,651,173,691,2,2,3,1,79,2,406,275000
1407,3,3,256,16,4,3,44,56,61,1,2,3,3,318,109,130,173,183,0,1,3,0,73,2,75,133000
1408,4,3,116,11,4,2,81,32,61,1,2,2,3,349,179,117,173,103,0,1,3,0,2,0,12,112000
1409,3,1,200,5,3,3,11,1,61,1,2,1,3,302,88,101,59,442,0,1,4,0,50,2,87,125500
1410,7,3,773,13,6,2,88,36,183,1,2,3,3,302,488,362,273,608,2,1,5,1,65,2,314,215000
1411,7,3,824,16,6,2,99,41,61,2,5,3,3,348,459,232,229,653,2,2,4,0,90,2,291,230000
1412,4,3,385,10,5,3,22,50,61,1,2,2,3,131,357,494,105,584,0,1,4,0,31,1,78,140000
1413,2,3,241,10,3,2,10,1,61,1,0,0,1,302,40,97,173,120,2,1,4,0,10,2,90,90000
1414,4,3,895,12,7,2,97,57,236,2,5,3,4,523,513,556,173,631,2,2,5,1,82,2,328,257000
1415,4,3,742,3,5,3,61,38,61,1,1,2,3,302,179,440,213,579,0,2,7,1,20,2,243,207000
1416,6,3,564,15,6,2,103,56,106,2,5,3,3,323,106,377,173,435,2,2,5,1,89,4,180,175900
1417,1,1,177,5,3,2,9,1,61,1,5,2,3,302,296,167,51,503,2,1,11,0,43,2,89,122500
1418,7,3,1016,24,7,2,92,48,295,2,5,3,3,597,630,619,378,809,2,2,5,1,78,4,407,340000
1419,4,3,182,10,4,2,49,17,61,1,2,2,3,73,167,141,173,195,0,1,4,0,29,1,46,124000
1420,4,3,793,17,5,2,63,26,191,2,2,2,3,478,513,556,173,631,2,2,5,1,57,2,183,223000
1421,7,3,676,13,5,2,73,24,275,1,2,2,3,354,361,125,196,302,2,1,5,1,60,2,271,179900
1422,6,3,260,9,5,2,74,28,61,1,2,3,3,101,121,142,173,196,2,1,2,1,61,2,113,127500
1423,6,1,327,16,5,2,96,42,37,2,5,3,3,270,194,185,173,257,0,2,1,0,85,2,90,136500
1424,3,3,929,4,5,3,62,22,61,2,2,3,3,302,504,561,353,741,2,2,7,1,50,2,133,274970
1425,4,3,350,10,4,2,48,14,61,1,2,2,3,291,207,303,173,200,0,1,4,1,44,1,171,144000
1426,4,3,329,10,5,2,56,13,49,2,2,2,3,302,547,412,173,332,0,2,5,0,53,2,87,142000
1427,7,3,923,24,6,2,100,54,250,2,5,3,3,445,603,648,349,710,2,2,3,2,93,2,135,271000
1428,4,3,318,10,4,2,30,1,61,1,2,2,3,159,150,85,106,271,0,1,4,1,29,1,37,140000
1429,0,1,241,5,4,3,28,33,13,1,2,2,3,132,123,349,173,121,0,2,2,2,35,1,54,119000
1430,4,3,608,13,5,3,101,35,124,2,2,3,3,367,418,304,173,186,2,2,5,1,71,2,269,182900
1431,7,3,671,14,4,2,97,50,61,2,5,3,4,302,210,250,227,708,2,1,5,1,82,2,207,192140
1432,6,3,280,9,5,2,70,31,61,1,2,3,3,179,187,193,173,245,2,1,3,0,56,2,113,143750
1433,0,3,454,5,3,2,0,56,61,1,1,2,3,302,5,24,173,9,2,1,3,0,14,1,55,64500
1434,7,3,632,14,5,2,87,38,118,1,5,3,3,302,160,432,212,658,2,1,7,1,77,2,167,186500
1435,4,3,465,11,4,2,74,28,61,1,2,2,3,435,293,217,173,283,2,1,3,1,61,2,171,160000
1436,4,3,393,10,5,4,50,50,108,2,2,2,3,302,324,368,173,424,0,2,5,1,29,2,146,174000
1437,4,3,422,10,3,2,26,2,61,1,5,2,3,136,89,88,173,99,0,1,3,0,52,2,87,120500
1438,4,3,1043,23,7,2,110,58,310,3,5,4,3,615,698,732,173,832,2,3,5,1,96,4,412,394617
1439,4,1,392,5,5,3,52,51,61,1,2,2,3,100,157,362,173,231,0,1,4,0,38,2,92,149700
1440,7,3,696,13,6,2,58,23,152,1,2,2,3,229,432,97,121,545,2,1,4,1,42,2,289,197000
1441,3,3,666,17,5,3,7,54,61,1,1,4,3,302,250,460,199,517,2,1,11,1,84,2,172,191000
1442,6,1,352,16,5,2,85,43,41,2,5,3,3,370,194,185,173,257,0,2,1,1,79,2,90,149300
1443,7,2,979,19,8,2,110,58,230,3,5,4,3,467,621,485,376,779,2,3,10,1,96,4,292,310000
1444,0,3,161,3,5,2,42,1,61,1,1,2,3,302,317,230,173,180,0,0,2,1,12,1,33,121000
1445,4,3,88,16,6,2,85,43,134,2,5,3,3,302,343,415,173,374,2,2,5,0,79,2,238,179600
1446,3,3,393,6,5,2,62,22,61,1,2,2,3,94,318,114,173,167,0,1,4,0,75,1,54,129000
1447,4,3,445,11,4,3,50,20,59,1,2,2,3,276,261,356,173,300,0,1,4,0,29,1,82,157900
1448,7,3,610,16,7,2,105,51,221,2,5,3,3,506,482,391,316,613,2,2,7,1,91,2,331,240000
1449,4,3,163,4,3,3,11,38,61,1,2,1,3,302,77,45,44,96,0,1,4,0,31,1,36,112000
1450,1,1,52,0,4,3,33,16,61,1,2,3,3,46,25,29,173,26,0,3,1,0,2,0,12,92000
1451,2,3,422,10,4,2,78,30,61,1,2,3,3,302,299,100,229,658,2,1,7,0,2,0,12,136000
1452,4,3,956,19,7,2,110,59,267,2,5,3,3,302,569,668,173,589,2,3,5,1,96,4,383,287090
1453,1,1,351,4,4,2,97,50,75,1,5,3,3,237,171,263,173,263,0,1,3,0,82,2,135,145000
1454,4,3,31,11,4,2,102,57,61,1,5,3,3,302,53,127,173,41,0,1,4,0,2,0,12,84500
1455,4,2,456,19,6,2,85,50,61,2,5,3,3,429,389,367,173,264,2,2,4,0,79,2,105,185000
1456,7,3,470,14,5,2,86,38,61,1,5,3,3,302,322,361,189,420,2,1,5,1,74,2,161,175000
1457,4,3,751,13,5,2,64,40,175,1,2,3,3,490,472,522,173,588,2,1,5,2,55,2,247,210000
1458,3,3,818,17,6,4,16,57,61,3,3,2,4,472,563,356,344,732,2,2,8,2,13,1,119,266500
1459,4,3,330,10,4,2,22,51,61,1,2,2,3,170,180,211,173,272,0,2,3,0,31,1,54,142125
1460,4,3,443,4,4,2,55,18,61,2,2,2,3,204,301,216,173,281,0,1,4,0,46,1,53,147500
